"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","Wartość atrybutu 'cena' w 'custom_options' zawiera nieprawidłową wartość"
"Value index is not specified for an option.","Wartość indeksu nie jest określona dla opcji."
"Value must be a URL or one of placeholders: %1","Wartość musi być adresem URL lub jednym z symboli zastępczych: %1"
"Values","Wartości"
"Values Required","Wartości wymagane"
"Varchar","Tekst"
"Variable","Zmienna"
"Variable Code","Kod zmiennej"
"Variable Code must be unique.","Kod zmiennej musi być unikalny."
"Variable HTML Value","Wartość HTML zmiennej"
"Variable ID","ID zmiennej"
"Variable Name","Nazwa zmiennej"
"Variable Plain Value","Prosta wartość zemiennej"
"Various XML configurations that were collected across modules and merged","Różne konfiguracje XML, które zostały zebrane przez moduły i połączone"
"Varnish Cache (Recommended)","Varnish (Zalecane)"
"Varnish Configuration","Konfiguracja Varnish"
"Vault Enabled","Domyślny włączone"
"Vault Title","Domyślny tytuł"
"Velocity. The account number was use  many times in the past 15 minutes","Pilne. Numer konta był wykorzystany wiele razy w ciągu ostatnich 15 minut"
"Vendor","Dostawca"
"Verifier is invalid","Weryfikator jest nieprawidłowy"
"Verifier is not the correct length","Nieprawidłowa długość weryfikatora"
"Verify for Applicable Countries","Weryfikuj wyszczególnione kraje"
"Verify for Specific Countries","Weryfikuj wybrane kraje"
"Very Strong","Bardzo silne"
"Video Error","Błąd wideo"
"Video cant be shown due to the following reason:","Film nie może zostać wyświetlony z następujących przyczyn:"
"Video not found","Nie znaleziono filmu"
"View","Zobacz"
"View ""%1"" Integration","Widok ""%1"" integracji"
"View All","Zobacz wszystko"
"View Another Order","Zobacz inne zamówienie"
"View Cart","Zobacz koszyk"
"View Combined Report","Zobacz łączny raport"
"View Demo","Zobacz demo"
"View Details","Zobacz szczegóły"
"View Full Size","Zobacz pełen rozmiar"
"View Gift Registry %1","Wyświetl rejestr prezentów %1"
"View Invitation for %1 (ID: %2)","Zobacz zaproszenie dla %1 (ID: %2)"
"View Memo","Zobacz korektę"
"View Memo for #%1","Zobacz korektę dla nr %1"
"View Newsletter","Zobacz newsletter"
"View Order","Zobacz zamówienie"
"View Product","Zobacz produkt"
"View Return","Zobacz zwrot"
"View Sale","Zobacz sprzedaż"
"View Shopping Cart","Zobacz koszyk"
"View Specific Date","Zobacz określoną datę"
"View Statistics For:","Zobacz statystyki dla:"
"View Transaction","Zobacz transakcję"
"View Transaction Details","Zobacz szczegóły transakcji"
"View all Wish List items","Zobacz wszystkie elementy listy życzeń"
"View and Edit Cart","Zobacz i edytuj koszyk"
"View and modify Shopping Cart","Wyświetl i modyfikuj koszyk"
"View as","Zobacz jako"
"View cart","Zobacz koszyk"
"View less","Pokaż mniej"
"View more","Pokaż więcej"
"View orders","Wyświetl zamówienia"
"View our <a class=""underline hover:no-underline"" href=""%1"">frequently asked questions</a>, <a class=""underline hover:no-underline"" href=""%2"">track your order</a> or <a class=""underline hover:no-underline"" href=""%3"">get in touch</a> with any question you might have.","Zobacz nasze <a class=""underline hover:no-underline"" href=""%1"">często zadawane pytania</a>, <a class=""underline hover:no-underline"" href=""%2"">śledź swoje zamówienie</a> lub <a class=""underline hover:no-underline"" href=""%3"">skontaktuj się z nami</a> w razie jakichkolwiek pytań."
"View past orders","Przeglądanie historii zamówień"
"View/Edit","Wyświetl/Edytuj"
"Viewed Products Grid Template","Szablon siatki oglądanych produktów"
"Viewed Products List Template","Szablon listy oglądanych produktów"
"Viewed Products Sidebar Template","Oglądane szablony pasków bocznych"
"Viewing combined ""%1"" report from segments: %2.","Wyświetlanie łącznego ""%1"" raportu z segmentów: %2."
"Views","Widoki"
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Vimeo jest obsługiwany. <br />By dodać obsługę filmów z YouTube, proszę wpierw <a href=""%1"">wprowadzić Kod API YouTube </a>."
"Virtual","Wirtualny"
"Virtual Only","Tylko wirtualne"
"Virtual PayPal Debit Card Transaction","Transakcja wirtualną kartą debetową PayPal"
"Virtual Terminal Payment","Płatność wirtualnego terminala"
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","Produktów wirtualnych, do pobrania i wirtualnych kart podarunkowych nie można dodać do listy prezentów."
"Visibility","Widoczność"
"Visible","Widoczny"
"Visible Attributes for Category Rules","Widoczne atrybuty dla zasad kategorii"
"Visible in Advanced Search","Widoczny w zaawansowanym wyszukiwaniu"
"Visible on Catalog Pages on Storefront","Widoczny w widoku produktu"
"Visible on Storefront","Widoczne na sklepie"
"Visible to Customer","Widoczny dla klienta"
"Visit Magento Marketplaces","Odwiedź Market Magento"
"Visitor","Odwiedzający"
"Visitors","Odwiedzający"
"Visitors and Registered Customers","Goście i zarejestrowani klienci"
"Visual Merchandiser","Wizualizacja sklepu"
"Visual Merchandiser Options","Opcje Visual Merchandiser"
"Visual Swatch","Graficzna próbka"
"Voided","Unieważniony"
"Voided authorization.","Unieważniona autoryzacja."
"Voided capture.","Unieważnione przechwytywanie."
"Vul hier een geldige datum in.","Proszę podać poprawną datę tutaj."
"WARNING:","OSTRZEŻENIE:"
"WK","Tydz."
"WYSIWYG Editor","Edytor"
"WYSIWYG Options","Opcje WYSIWYG"
"Wait loading...","Ładowanie..."""
"Warning","Ostrzeżenie"
"Warning message","Wiadomość ostrzegawcza"
"Warning! Integrations not using HTTPS are insecure and potentially expose private or personally identifiable information","Ostrzeżenie! Nie używaj integracji za pomocą HTTPS, są niebezpieczne i mogą narazić prywatne lub identyfikowalne informacje"
"Watermark File for %1","Plik znaku wodnego dla %1"
"We adjusted product quantities to fit the required increments.","Można dostosować ilości produktów, aby dopasować wymagane przyrosty."
"We archived %1 order(s).","Zarchiwizowaliśmy %1 zamówień."
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Łączenie z PayPal SFTP serwer do pobierania nowych raportów. Czy na pewno chcesz kontynuować?"
"We authorized your Return request.","Upoważniono twoje żądanie zwrotu."
"We can't add a label right now.","W tej chwili nie możemy dodać etykiety."
"We can't add a message right now.","W tej chwili nie możemy dodać wiadomości."
"We can't add a product to cart by id ""%1"".","Nie udało się dodać do koszyka produktu o ID „%1”."
"We can't add shopping cart items to the gift registry right now.","Teraz nie można dodać produktów z koszyka do rejestru prezentów."
"We can't add the following product(s) to shopping cart: %1.","Nie można dodać następujących produktów do koszyka: %1."
"We can't add the item to Wish List right now.","Aktualnie nie możemy dodać elementu do listy życzeń."
"We can't add the item to Wish List right now: %1.","Aktualnie nie możemy dodać elementu do listy życzeń: %1."
"We can't add the item to shopping cart.","Nie można dodać produktu do koszyka."
"We can't add the item to the cart right now.","Nie można teraz dodać produktu do koszyka."
"We can't add the item to your cart.","Nie udało się dodać produktu do koszyka."
"We can't add the order status right now.","W tej chili nie możemy dodać tego statusu zamówienia."
"We can't add the product to the cart because of an option validation issue.","My nie można dodać produkt do koszyka z powodu problemu opcji sprawdzania poprawności."
"We can't add this item to your shopping cart right now.","Teraz nie ma możliwości dodania tego produktu do Twojego koszyka."
"We can't apply the rules.","Nie możemy zastosować podanych reguł."
"We can't archive the selected order(s).","Nie można archiwizować wybranego zamówienia."
"We can't cancel the billing agreement.","Nie możemy anulować umowy rozliczeniowej."
"We can't complete your order because you don't have a payment method set up.","Nie możemy dokończyć zamówienia ponieważ nie masz ustawionej metody płatności."
"We can't configure the product right now.","Nie można teraz skonfigurować produktu."
"We can't connect to the FTP right now.","Nie możemy teraz połączyć się z FTP."
"We can't convert a rate from ""%1-%2"".""","Nie można przekonwertować wskaźnika z \""%1-%2""."
"We can't copy ""%1"".","Nie można skopiować ""%1""."
"We can't copy %1 items.","Nie można skopiować produktów %1."
"We can't copy the wish list item.","Nie można skopiować elementu listy życzeń."
"We can't create a backup right now. Please try again later.","Nie można teraz utworzyć kopii zapasowej. Proszę spróbować później."
"We can't create a billing agreement for this order.","Nie możemy utworzyć umowy rozliczeniowej dla tego zamówienia."
"We can't create a return right now. Please try again later.","W tej chwili nie możemy utworzyć zwrotu. Proszę spróbować później."
"We can't create a return transaction for order #%1.","Nie możemy utworzyć transakcji zwrotnej dla zamówienia #%1."
"We can't create a shipping label right now.","Teraz nie możemy utworzyć etykiety wysyłki."
"We can't create credit memo for the order.","Nie możemy utworzyć faktury korygującej dla tego zamówienia."
"We can't create creditmemo for the invoice.","Nie możemy stworzyć creditmemo dla faktury."
"We can't create the backup right now.","Nie możemy teraz utworzyć kopii zapasowej."
"We can't create the wish list right now.","Nie możemy teraz stworzyć listy życzeń."
"We can't delete URL Rewrite right now.","Nie możemy teraz usunąć przekierowania URL."
"We can't delete all the items right now.","Nie można teraz usunąć wszystkich przedmiotów."
"We can't delete email template data right now. Please review log and try again.","Nie można usunąć szablonu e-mail teraz. Przejrzyj logi i spróbuj ponownie."
"We can't delete item from Wish List right now.","Nie można teraz usunąć produktu z listy życzeń."
"We can't delete one or more backups.","Nie można usunąć jednej lub większej liczby kopii zapasowych."
"We can't delete root directory %1 right now.","Nie możemy teraz usunąć głównego katalogu %1."
"We can't delete the RMA item attribute right now.","Nie można teraz usunąć atrybutu produktu RMA."
"We can't delete the address right now.","Nie możemy teraz usunąć adresu."
"We can't delete the attribute.","Nie można usunąć tego atrybutu."
"We can't delete the billing agreement.","Nie można usunąć umowy rozliczeniowej."
"We can't delete the customer address attribute right now.","W tym momencie nie można usunąć cechy adresu."
"We can't delete the form type right now.","Nie można usunąć typu formularza."
"We can't delete the history files right now.","Nie można teraz usunąć plików historii."
"We can't delete the item from Wish List right now because of an error: %1.","Nie możemy usunąć elementu z listy życzeń. Wystąpił błąd: %1."
"We can't delete the item from the Wish List right now.","Aktualnie nie możemy usunąć elementu z listy życzeń."
"We can't delete the label right now.","W tej chwili nie możemy usunąć etykiety."
"We can't delete the reminder rule right now.","W tej chwili nie możemy usunąć reguły przypomnień."
"We can't delete the rule right now. Please review the log and try again.","Nie możemy teraz usunąć reguły. Przejrzyj dziennik i spróbuj ponownie."
"We can't delete the scheduled operation right now.","Nie można teraz usunąć zaplanowanej operacji."
"We can't delete the tracking number right now.","W tej chwili nie możemy usunąć numeru śledzenia."
"We can't delete the wish list right now.","Nie możesz teraz usunąć listy życzeń."
"We can't delete this rate because of an incorrect rate ID.","Nie możemy usunąć tej stawki ze względu na nieprawidłowe ID."
"We can't delete this rule right now. Please review the log and try again.","Nie możemy teraz usunąć reguły. Przejrzyj dziennik i spróbuj ponownie."
"We can't delete this set right now.","Nie możemy teraz usunąć tego zestawu."
"We can't delete this tax class right now.","Obecnie nie możemy usunąć tej klasy podatkowej."
"We can't delete this tax rate right now.","Nie można teraz usunąć tej stawki podatku."
"We can't delete this template right now.","Nie można teraz usunąć tego szablonu."
"We can't delete tracking number.","Nie można usunąć numer przesyłki."
"We can't determine the attribute filter type.","Nie można określić typu filtra cech."
"We can't fetch reports from ""%1@%2.""","Nie można pobrać raportu z ""%1@%2."""
"We can't filter an attribute with no attribute options.","Nie możemy filtrować cech bez ich opcji."
"We can't find %1 items.","Nie można znaleźć produktów %1."
"We can't find a block to delete.","Nie możemy odnaleźć bloku do usunięcia."
"We can't find a customer to revoke.","Nie możemy znaleźć klienta do odwołania."
"We can't find a customer who matches this email and website code.","Nie możemy znaleźć klienta, który pasuje do tej wiadomości e-mail i witryny."
"We can't find a page to delete.","Nie możemy odnaleźć strony do usunięcia."
"We can't find a rule to delete.","Nie możemy odnaleźć reguły do usunięcia."
"We can't find a search term to delete.","Nie możemy znaleźć wyszukiwanej frazy do usunięcia."
"We can't find a sitemap to delete.","Nie możemy znaleźć mapy witryny do usunięcia."
"We can't find a sitemap to generate.","Nie można znaleźć mapy witryny do wygenerowania."
"We can't find a synonym group to delete.","Nie możemy znaleźć grupy synonimów do usunięcia."
"We can't find a user to delete.","Nie możemy znaleźć użytkownika do usunięcia."
"We can't find a user to revoke.","Nie możemy znaleźć użytkownika aby do niego się odwołać."
"We can't find an attribute to delete.","Nie odnaleziono atrybutu."
"We can't find an email template to delete.","Nie możemy znaleźć szablonu wiadomości e-mail do usunięcia."
"We can't find an item with this ID.","Nie możemy znaleźć produktu z tym identyfikatorem."
"We can't find any items matching these search criteria.","Nie znajdujemy żadnych elementów spełniających te kryteria wyszukiwania."
"We can't find file.","Nie można znaleźć pliku."
"We can't find products matching the selection.","Nie możemy odnaleźć pasujących produktów do zaznaczenia."
"We can't find records for this period.","Nie udało się znaleźć wpisów z tego okresu."
"We can't find that customer address.","Nie możemy znaleźć tego adresu klienta."
"We can't find that email and website combination.","Nie możemy znaleźć tej kombinacji e-maila i strony internetowej."
"We can't find the backup file.","Nie możemy odnaleźć kopii zapasowej."
"We can't find the item.","Nie możemy znaleźć produktu."
"We can't find the link you requested.","Nie możemy znaleźć linka którego zażądałeś."
"We can't find this invitation.","Nie możemy znaleźć zaproszenia."
"We can't find this order status.","Nie możemy odnaleźć statusu zamówienia."
"We can't find this wish list.","Nie udało się odnaleźć tej listy życzeń."
"We can't generate the sitemap right now.","Nie można wygenerować teraz mapy witryny."
"We can't get the order instance right now.","W tej chwili nie możemy załadować tego zamówienia."
"We can't identify this file format.","Nie możemy rozpoznać formatu tego pliku."
"We can't initialize Express Checkout review.","Nie możemy zainicjować recenzji Ekspresowej Realizacji."
"We can't initialize Express Checkout.","Nie możemy zainicjować Ekspresowej Realizacji."
"We can't initialize checkout review.","Nie można zainicjować przeglądu zamówienia."
"We can't initialize checkout.","Nie można zainicjować zamówienia."
"We can't initialize shipment for adding tracking number.","Nie można zainicjować wysyłki po dodanie numeru śledzenia."
"We can't initialize shipment for delete tracking number.","Nie można zainicjować przesyłki do usuwania numeru śledzenia."
"We can't issue a refund transaction because there is no capture transaction.","Nie możemy wydać transakcji zwrotnej, ponieważ żadna transakcja nie została przechwycona."
"We can't load track with retrieving identifier right now.","W tej chwili nie możemy załadować śladu z odzyskiwaniem identyfikatora."
"We can't move %1 items.","Nie można przenieść produktu %1."
"We can't move the category because the parent category name matches the child category name.","Nie można przenieść kategorii ponieważ nazwa nadrzędnej kategorii jest taka sama jak nazwa kategorii podrzędnej."
"We can't move the item to the wish list.","Nie możemy przenieść elementu do listy życzeń."
"We can't move the wish list item.","Nie można przenieść produktu listy życzeń."
"We can't place the order.","Nie można złożyć zamówienia."
"We can't post your review right now.","W tej chili nie możemy wysłać Twojej recenzji."
"We can't process Express Checkout approval.","Nie możemy przetworzyć zgody Ekspresowej Realizacji."
"We can't process your order right now. Please try again later.","W tej chwili nie możemy zrealizować zamówienia. Spróbuj ponownie później."
"We can't provide the upload settings right now.","W tej chwili nie możemy dostarczyć ustawień wysyłania."
"We can't read the file source because the file name is empty.","Nie możemy odczytać pliku źródłowego, ponieważ nazwa pliku jest pusta."
"We can't read the file.","Nie można odczytać pliku."
"We can't read the import file.","Nie można odczytać pliku importu."
"We can't rebuild the index for an undefined product.","Nie można przebudować indeksu dla niezdefiniowanego produktu."
"We can't refresh lifetime statistics.","Nie możemy odświeżyć statystyki życia."
"We can't refresh recent statistics.","Nie możemy odświeżyć ostatnich statystyk."
"We can't remove the item.","Nie można usunąć produktu."
"We can't retrieve a rate from %1 for %2.","Nie możemy uzyskać stawki dla %1 z %2."
"We can't retrieve the product ID.","Nie możemy pobrać ID produktu."
"We can't retrieve the product list right now.","W tej chwili nie możemy pobrać listy produktów."
"We can't run the operation right now, see error log for details.","Nie można uruchomić operacji teraz, zobacz szczegóły w dzienniku błędów."
"We can't save custom-defined options for bundles with dynamic pricing.","Nie można zapisać opcji niestandardowych dla grup produktów z dynamicznymi cenami."
"We can't save the Cron expression.","Nie możemy zapisać wyrażenia Cron."
"We can't save the address.","Nie możemy zapisać adresu."
"We can't save the address:\n%1","Nie możemy zapisać adresu:\n%1"
"We can't save the credit memo because the company associated with customer is not active.","Nie można zapisać faktury korygującej, ponieważ konto firmowe powiązane z tym użytkownikiem nie jest aktywne."
"We can't save the credit memo because the company associated with this customer does not exist.","Nie można zapisać faktury korygującej, ponieważ nie istnieje konto firmowe powiązane z tym użytkownikiem."
"We can't save the credit memo right now.","W tej chili nie możemy zapisać faktury korygującej."
"We can't save the cron expression.","Nie możemy zapisać wyrażenie cron."
"We can't save the customer address attribute right now.","W tym momencie nie można zapisać cechy adresu klienta."
"We can't save the customer.","Nie możemy zapisać klienta."
"We can't save the file history file.","Nie można zapisać historii pliku."
"We can't save the form type right now.","Nie można zapisać typu formularza."
"We can't save the gift wrapping right now.","Nie można zapisać teraz opakowania prezentu."
"We can't save the product rule right now.","W tej chwili nie możemy zapisać reguły produktu."
"We can't save the scheduled operation right now.","Nie można teraz zapisać zaplanowanej operacji."
"We can't save the segment right now.","Nie możemy teraz zapisać tego segmentu."
"We can't save the shipment right now.","W tej chwili nie możemy zapisać wysyłki."
"We can't save this RMA.","Nie możemy zapisać tego RMA."
"We can't save this RMA. No items were specified.","Nie można zapisać tego RMA. Przedmioty nie zostały określone."
"We can't save this customer.","Nie możemy zapisać klienta."
"We can't save this gift registry type right now.","Teraz nie można zapisać tego typu rejestru prezentów."
"We can't save this rate right now.","Obecnie nie możemy zapisać tej stawki."
"We can't save this tax class right now.","Obecnie nie możemy zapisać tej klasy podatkowej."
"We can't save this tax rule right now.","Obecnie nie możemy zapisać tej reguły podatkowej."
"We can't send the email order right now.","W tej chwili nie możemy wysłać e-maila z zamówieniem."
"We can't send the invoice email right now.","W tej chwili nie możemy wysłać e-maila z fakturą."
"We can't send the shipment right now.","Nie możemy teraz wysłać tej wysyłki."
"We can't set up a URL rewrite because the product you chose is not associated with a website.","Nie można skonfigurować przepisać URL bo wybrany produkt nie jest związany z witryną."
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","Nie możemy współdzielić globalnie kont klienta kiedy te konta mają ten sam adres email na więcej niż jednej stronie internetowej."
"We can't specify a product.","Nie możemy określić produktu."
"We can't specify a wish list item.","Nie możemy dokładnie określić elementów listy życzeń."
"We can't specify a wish list.","Nie możemy dokładnie określić listy życzeń."
"We can't start Express Checkout.","Nie możemy uruchomić Ekspresowej Realizacji."
"We can't start the billing agreement wizard.","Nie możemy uruchomić kreatora umowy rozliczeniowej."
"We can't update shipping method.","Nie udało się zaktualizować metody dostawy."
"We can't update the Wish List right now.","Nie możemy teraz stworzyć listy życzeń."
"We can't update the attribute.","Nie można zaktualizować atrybut."
"We can't update the image right now.","Nie można zapisać teraz obrazu."
"We can't update the item right now.","Nie można zaktualizować elementu już teraz."
"We can't update the item's quantity right now.","W tej chwili nie możemy uaktualnić ilości tego produktu."
"We can't update the order address right now.","W tej chwili nie możemy zaktualizować adresu tego zamówienia."
"We can't update the payment right now.","W tej chwili nie możemy zaktualizować płatności."
"We can't update the shopping cart.","Nie jest możliwe zaktualizowanie zawartości koszyka."
"We can't update the transaction details.","Nie można zaktualizować szczegółów transakcji."
"We can't update these gift registry items right now.","Teraz nie można zaktualizować tych rejestrów prezentów."
"We can't update your Wish List right now.","Nie można teraz zaktualizować listy życzeń."
"We can't upload the CSS file right now.","Nie możemy teraz wgrać pliku CSS."
"We can't upload the JS file right now.","Nie możemy teraz wgrać pliku JS."
"We can't upload the file right now.","Nie możemy teraz wgrać pliku."
"We can't void the credit memo.","Nie możemy unieważnić tej faktury korygującej."
"We can't void the payment right now.","Nie można teraz unieważnić płatności."
"We canceled %1 order(s).","Anulowano zlecenie %1."
"We cannot add order history.","Nie można dodać historii zamówienia."
"We cannot add the RMA history.","Nie można dodać historii zleceń RMA."
"We cannot apply the coupon code.","Nie jest możliwe zastosowanie tego kodu kuponu."
"We cannot apply this gift card.","Nie stosujemy tej karty prezentowej."
"We cannot cancel this order.","Nie możemy anulować tego zamówienia."
"We cannot change status for all items.","Nie można zmienić stanu wszystkich produktów."
"We cannot close the RMA request(s).","Nie można zamknąć żądań RMA."
"We cannot configure the product.","Nie możemy skonfigurować produktu."
"We cannot create a new directory.","Nie możemy utworzyć nowego katalogu."
"We cannot create a target file for reading reports.","Nie można utworzyć docelowego pliku dla odczytania raportów."
"We cannot create an empty shipment.","Nie można utworzyć pustej przesyłki."
"We cannot create the requested Coupon Qty. Please check your settings and try again.","Nie można utworzyć żądanej ilości kuponów. Proszę sprawdzić ustawienia i spróbuj ponownie."
"We cannot create the widget instance because it is missing required information.","Nie można utworzyć instancji widgetu z powodu braku wymaganych informacji."
"We cannot create this gift card.","Nie możemy utworzyć karty podarunkowej."
"We cannot delete directory %1.","Nie możemy usunąć katalogu %1."
"We cannot delete the theme.","Nie możemy usunąć motywu."
"We cannot determine the field name.","Nie można określić nazwy pola."
"We cannot display the available shipping methods.","Nie można wyświetlić dostępnych metod wysyłki."
"We cannot display the item attributes.","Nie można wyświetlić atrybutów produktu."
"We cannot find a directory with this name.","Nie możemy znaleźć katalogu o podanej nazwie."
"We cannot find a dynamic block to delete.","Nie możemy znaleźć bloku dynamicznego do usunięcia."
"We cannot find a theme with id ""%1"".","Nie możemy znaleźć motywu o id ""%1""."
"We cannot find the theme.","Nie możemy znaleźć motywu."
"We cannot find theme ""%1"".","Nie możemy znaleźć motywu ""%1""."
"We cannot initialize an RMA to add a tracking number.","My nie może zainicjować RMA do dodania numeru śledzenia."
"We cannot initialize an RMA to delete a tracking number.","My nie może zainicjować RMA do usunięcia numeru śledzenia."
"We cannot load the configuration from file %1.","Nie można załadować konfiguracji z pliku %1."
"We cannot mark as received subscriber.","Nie można oznaczyć jako subskrybenta."
"We cannot move ""%1"".","Nie można skopiować ""%1""."
"We cannot open the overview page.","Nie można otworzyć strony przeglądu."
"We cannot redeem this gift card.","Nie można wykupić tej karty prezentowej."
"We cannot register an existing credit memo.","Nie udało się zarejestrować istniejącej faktury korygującej."
"We cannot register an existing invoice","Nie można zarejestrować istniejącej faktury"
"We cannot register an existing shipment","Nie można zarejestrować istniejącej wysyłki"
"We cannot retrieve the Wish List.","Nie możemy pobrać listy życzeń."
"We cannot retrieve the payment info model object.","Nie można pobrać informacji modelu obiektu płatności."
"We cannot retrieve the payment information object instance.","Nie można pobrać informacji instancji obiektu płatności."
"We cannot retrieve the payment method code.","Nie można pobrać kodu metody płatności."
"We cannot retrieve the payment method model object.","Nie można pobrać informacji modelu obiektu płatności."
"We cannot retrieve the transparent payment method model object.","Nie można pobrać przezroczystej informacji modelu obiektu płatności."
"We cannot save the dynamic block.","Nie można zapisać bloku dynamicznego."
"We cannot send the new order email.","Nie można wysłać nowego e-mailu zamówienia."
"We cannot specify the product.","Nie można dokładnie określić produkt."
"We closed your Return request.","Zamknęliśmy żądanie zwrotu."
"We could not add a product to cart by the ID ""%1"".","Nie można dodać produktu do koszyka przez ID ""%1""."
"We could not detect a size.","Nie można wykryć rozmiaru."
"We could not perform the search.","Nie można wykonać wyszukiwania."
"We could not save the reminder rule.","Nie można zapisać reguły przypomnień."
"We couldn't add the following product(s) to the shopping cart: %1.","Nie udało się dodać następującego produktu (następujących produktów) do koszyka: %1."
"We couldn't change indexer(s)' mode because of an error.","Nie można zmienić trybu indeksowania z powodu błędu."
"We couldn't copy file %1. Please delete media with non-existing images and try again.","Nie udało się skopiować pliku %1. Proszę usunąć media z nie istniejącym obrazem i spróbować ponownie."
"We couldn't delete this gift registry entity.","Ten rejestr prezentów nie mógł zostać usunięty."
"We couldn't delete this gift registry type.","Nie można usunąć tego typu rejestru prezentu."
"We couldn't find a gift card account to delete.","Nie mogliśmy znaleźć konta karty upominkowej, aby usunąć."
"We couldn't find any records.","Nie mogliśmy znaleźć żadnych rekordów."
"We couldn't finish the billing agreement wizard.","Nie możemy zakończyć Kreatora umowy płatności."
"We couldn't import this file because of these errors: %1","Nie można zaimportować tego pliku ze względu na te błędy: %1"
"We couldn't logout because of an error.","Nie można wylogować z powodu błędu."
"We couldn't mark the notification as Read because of an error.","Nie udało się oznaczyć powiadomienia jako przeczytane z powodu błędu."
"We couldn't remove the messages because of an error.","Nie udało się usunąć wiadomości z powodu błędu."
"We couldn't save this gift registry.","Nie można zapisać tego rejestru prezentów."
"We couldn't send '%1 of %2 emails.","Nie można było wysłać %1 z %2 maili."
"We couldn't share the registry.","Nie można udostępnić rejestru."
"We couldn't update the gift registry.","Nie można zaktualizować rejestru prezentów."
"We couldn't write file ""%1"" to ""%2"" with the ""%3"" driver.","Nie mogliśmy zapisać pliku ""%1"" do ""%2"" ze sterownikiem ""%3""."
"We couldn’t add your wish list items to your gift registry.","Nie można było dodać produktów z Twojej listy życzeń do twojego rejestru prezentów."
"We did not send %1 invitation(s) addressed to current customers.","Nie wysłaliśmy %1 zaproszeń skierowana do obecnych klientów."
"We did not upload your image.","Nie przesłaliśmy twojego obrazu."
"We discarded %1 invitation(s) addressed to current customers.","Odrzuciliśmy %1 zaproszenie skierowane do obecnych klientów."
"We discarded %1 of %2 invitations.","Odrzuciliśmy %1 z %2 zaproszeń."
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","Nie mamy ""%1"" w żądanej ilości, więc zarezerwujemy pozostałe %2."
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","Nie mamy tyle ""%1"", ile zamawiasz, jednak zarezerwujemy pozostałe %2."
"We don't have as many of some products as you want.","Nie posiadamy tak dużej ilości produktów jakiej oczekujesz."
"We don't have as many of these as you want.","Wymagana ilość nie jest dostępna."
"We don't have enough information to save the parent transaction ID.","Nie mamy wystarczających informacji, aby zapisać nadrzędny identyfikator transakcji."
"We don't have some of the products you want.","Nie posiadamy kilku produktów, których potrzebujesz."
"We don't recognize or support the file extension in shipment %1.","Nie możemy rozpoznać lub wesprzeć rozszerzenia pliku tej wysyłki: %1."
"We don't recognize or support the file extension in this shipment: %1.","Nie możemy rozpoznać lub wesprzeć rozszerzenia pliku tej wysyłki: %1."
"We don't recognize or support this file extension type.","Nie możemy rozpoznać lub obsługiwać tego typu rozszerzenia pliku."
"We don't recognize this file extension.","Nie rozpoznajemy tego rozszerzenia pliku."
"We fetched %1 report rows from ""%2@%3.""","Pobrane wiersze raportu %1 z ""%2@%3."""
"We found a directory with the same name.","Znaleźliśmy katalog o tej samej nazwie."
"We found a directory with the same name. Please try another folder name.","Znaleźliśmy katalog o tej samej nazwie. Spróbuj inną nazwę folderu."
"We found a duplicate website, tier price, customer group and quantity.","Znaleziono zduplikowaną witrynę, poziom cen, grupę klientów i ilość."
"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Znaleźliśmy duplikat strony internetowej, poziomu cen, grupy odbiorców i ilość: Grupa klientów = %customerGroup, strony o ID = %websiteId, ilość = %qty. Identyfikator wiersza: SKU = %SKU, Identyfikator witryny sieci : %websiteId, Grupy klientów: %customerGroup, Ilości: %qty."
"We found an attribute with this static input type already in the gift registry type. Please select a different input type.","Znaleźliśmy atrybut z tego typu statycznego wejściowe już w typie rejestru prezent. Proszę wybrać inny typ danych wejściowych."
"We found an invalid entity model.","Znaleźliśmy nieprawidłową encję modelu."
"We found an invalid item option format.","Znaleźliśmy nieprawidłowy format opcji produktu."
"We found an invalid quantity to invoice item ""%1"".","Znaleźliśmy niewłaściwą ilość zafakturowanego produktu ""%1""."
"We found an invalid quantity to refund item ""%1"".","Znaleźliśmy nieprawidłową ilość towaru do zwrotu ""%1""."
"We found an invalid renderer model.","Znaleźliśmy nieprawidłowo renderowany model."
"We found an invalid request for adding product to quote.","Znaleźliśmy błędne polecenia dodania produktu do zapytania."
"We found an invalid value in a website column.","Znaleźliśmy nieprawidłową wartość w kolumnie strony."
"We found an item options declaration error.","Znaleźliśmy błąd deklaracji opcji produktu."
"We found an unsupported transaction type ""%1"".","Znaleźliśmy nieobsługiwany typu transakcji ""%1""."
"We found another order status with the same order status code.","Znaleźliśmy inny status zamówienia o tym samym kodzie."
